date,TMP_mea,TMP_max,TMP_min,APCP,APCPRA,SSD,GSR,DLR,RH,Pref
2023-10-12,19.910036087036133,23.89561653137207,16.642675399780273,0.0,0.0,10.318253517150879,18.929471969604492,30.08959,62.20982,Kanagawa
2023-10-13,18.64954376220703,23.300365447998047,14.912262916564941,0.0,0.0,10.990397453308105,18.800674438476562,28.490181,58.217236,Kanagawa
2023-10-14,18.86600112915039,23.495912551879883,13.491326332092285,1.7056446075439453,2.200000047683716,6.737921237945557,14.171642303466797,30.797047,66.23917,Kanagawa
2023-10-15,16.758434295654297,19.705690383911133,14.54772663116455,43.20345687866211,39.599998474121094,0.886447012424469,3.515263319015503,31.479631,94.61488,Kanagawa
2023-10-16,19.437057495117188,25.275188446044922,13.740368843078613,0.0,0.0,10.750184059143066,17.72588539123535,29.601408,75.55024,Kanagawa
2023-10-17,19.887643814086914,24.988887786865234,15.799947738647461,0.0,0.0,10.850225448608398,17.95198631286621,29.406439,58.83639,Kanagawa
2023-10-18,19.519996643066406,24.601694107055664,15.250221252441406,0.0,0.0,8.557950019836426,15.602027893066406,30.730957,64.96223,Kanagawa
2023-10-19,21.368616104125977,25.266117095947266,16.873424530029297,0.0,0.0,9.857945442199707,16.177474975585938,31.919392,65.90589,Kanagawa
2023-10-20,22.896560668945312,26.02824592590332,19.541954040527344,0.0,0.4000000059604645,7.279997825622559,14.125323295593262,33.583057,67.9415,Kanagawa
2023-10-21,19.398927688598633,22.6793155670166,15.118036270141602,0.0,0.4000000059604645,7.117091178894043,14.807815551757812,30.074375,51.909447,Kanagawa
2023-10-22,16.18931007385254,20.523754119873047,11.78012752532959,0.0,0.0,10.159034729003906,17.218887329101562,27.35609,52.931644,Kanagawa
2023-10-23,16.940237045288086,22.443803787231445,12.809919357299805,0.0,0.0,8.714652061462402,15.512266159057617,28.081186,61.180866,Kanagawa
2023-10-24,18.03900146484375,23.880538940429688,13.3132905960083,0.0,0.0,10.266501426696777,16.880830764770508,28.540358,67.79749,Kanagawa
2023-10-25,17.8633975982666,22.665924072265625,14.503026962280273,0.0,0.0,4.178185939788818,9.813089370727539,30.448242,71.768814,Kanagawa
2023-09-01,23.389392852783203,26.4127197265625,21.455415725708008,52.908451080322266,44.900001525878906,0.01983805187046528,3.374549388885498,36.521454,100.0,Hokkaido
2023-09-02,21.925050735473633,26.980201721191406,18.143484115600586,0.0,0.800000011920929,7.400140762329102,17.962366104125977,34.03202,90.92295,Hokkaido
2023-09-03,21.32198715209961,27.376087188720703,16.54960823059082,0.0,0.0,9.76504135131836,20.717931747436523,31.40747,82.56246,Hokkaido
2023-09-04,22.556215286254883,26.389514923095703,17.639177322387695,0.6610352396965027,0.20000000298023224,0.15934766829013824,10.262690544128418,34.544212,86.305466,Hokkaido
2023-09-05,23.545320510864258,27.512468338012695,20.73931312561035,3.868128538131714,3.0999999046325684,0.35552865266799927,8.093412399291992,36.102688,92.97232,Hokkaido
2023-09-06,22.52913475036621,26.678110122680664,18.149097442626953,0.0,0.0,3.991532802581787,14.1972017288208,34.769222,87.89335,Hokkaido
2023-09-07,19.948762893676758,25.25831413269043,14.981245040893555,0.0,0.0,11.16217041015625,21.319175720214844,29.09752,71.93642,Hokkaido
2023-09-08,20.19758415222168,25.063274383544922,12.29672908782959,0.0,0.0,8.291162490844727,20.192564010620117,31.680357,82.20034,Hokkaido
2023-09-09,22.191076278686523,24.4387149810791,19.30038833618164,0.9383931756019592,4.599999904632568,0.06658866256475449,3.431885004043579,35.22156,94.8163,Hokkaido
